_index,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.inode_before,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.data.win.eventdata.param5,_source.data.win.eventdata.param3,_source.data.win.eventdata.param4,_source.data.win.eventdata.param1,_source.data.win.eventdata.param2,_source.data.win.system.eventID,_source.data.win.system.eventSourceName,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.data.extra_data,_source.decoder.parent,_source.data.win.eventdata.errorState,_source.data.win.eventdata.type,_source.data.win.eventdata.data,_source.data.win.eventdata.addressLength,_source.data.win.eventdata.address,_source.data.win.eventdata.queryName,_source.data.win.eventdata.binary,_source.previous_output,_source.rule.frequency,_source.rule.info,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.processId,_source.data.win.eventdata.processName,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.eventdata.subjectUserName,_source.data.win.eventdata.privilegeList,_source.data.win.eventdata.subStatus,_source.data.win.eventdata.failureReason,_source.data.win.eventdata.status,_source.data.win.eventdata.messageText,_source.data.win.eventdata.method,_source.data.win.eventdata.stage,_source.data.win.eventdata.context,_source.data.win.eventdata.errorCode,_source.data.win.eventdata.url,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.scan_id,_source.data.sca.passed,_source.data.sca.failed,_source.data.sca.type,_source.data.sca.policy,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.data.dstuser,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.registry,_source.data.sca.check.references,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.rule.cis_csc_v8,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.compliance.nist_sp_800-53,_source.rule.nist_sp_800-53,_source.data.origin.module,_source.data.version,_source.data.parameters.extra_args,_source.data.parameters.program,_source.data.command,_source.data.sca.check.command,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.reason,_source.data.win.eventdata.updateRevisionNumber,_source.data.win.eventdata.updateGuid,_source.data.win.eventdata.serviceGuid,_source.data.win.eventdata.updateTitle,_source.previous_log,_source.data.win.eventdata.param7,_source.data.sca.check.previous_result,_source.data.audit.pid,_source.data.audit.id,_source.data.audit.type,_source.data.audit.directory.name,_source.data.audit.command,_source.data.win.eventdata.bucketId,_source.data.win.eventdata.deviceAttributes,_source.data.win.eventdata.updateType,_source.data.win.eventdata.hResult
wazuh-alerts-4.x-2026.06.28,ZpapDJ8BLZf6xaoayCX_,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Name resolution for the name skydrive.wns.windows.com timed out,"[""windows"",""windows_system""]", , ,94, , , ,61109, ,windows_eventchannel, ,log,"Jun 27, 2026 @ 22:18:00.314",EventChannel,1782623880.923283,"Jun 27, 2026 @ 22:18:00.314", , , , , , , , , , , , , , , , , , , , , , , , , ,1014, ,0x4000000010000000,{1c95126e-7eea-49a9-a3fe-a378b03ddb4d},3,System,0,"""Name resolution for the name skydrive.wns.windows.com timed out after none of the configured DNS servers responded.""",0,2026-06-25T01:24:08.2108185Z,12308,22300,DESKTOP-EEL8CND,1014,3084,WARNING,Microsoft-Windows-DNS-Client, , , , , ,128,02000000C0A80101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,skydrive.wns.windows.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,Z5apDJ8BLZf6xaoayCX_,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Name resolution for the name mobile.events.data.microsoft.com timed out,"[""windows"",""windows_system""]", , ,95, , , ,61109, ,windows_eventchannel, ,log,"Jun 27, 2026 @ 22:18:00.328",EventChannel,1782623880.925370,"Jun 27, 2026 @ 22:18:00.328", , , , , , , , , , , , , , , , , , , , , , , , , ,1014, ,0x4000000010000000,{1c95126e-7eea-49a9-a3fe-a378b03ddb4d},3,System,0,"""Name resolution for the name mobile.events.data.microsoft.com timed out after none of the configured DNS servers responded.""",0,2026-06-25T01:24:10.9973123Z,12311,19440,DESKTOP-EEL8CND,1014,3084,WARNING,Microsoft-Windows-DNS-Client, , , , , ,128,02000000C0A80101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,mobile.events.data.microsoft.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,apapDJ8BLZf6xaoazCXf,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Name resolution for the name x2.c.lencr.org timed out,"[""windows"",""windows_system""]", , ,98, , , ,61109, ,windows_eventchannel, ,log,"Jun 27, 2026 @ 22:18:00.399",EventChannel,1782623880.931661,"Jun 27, 2026 @ 22:18:00.399", , , , , , , , , , , , , , , , , , , , , , , , , ,1014, ,0x4000000010000000,{1c95126e-7eea-49a9-a3fe-a378b03ddb4d},3,System,0,"""Name resolution for the name x2.c.lencr.org timed out after none of the configured DNS servers responded.""",0,2026-06-25T01:24:42.4423666Z,12322,3420,DESKTOP-EEL8CND,1014,3084,WARNING,Microsoft-Windows-DNS-Client, , , , , ,128,1700000000000000FE8000000000000000000000000000010B00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,x2.c.lencr.org, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,bZapDJ8BLZf6xaoazCXf,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Name resolution for the name config.nos.avast.com. timed out,"[""windows"",""windows_system""]", , ,101, , , ,61109, ,windows_eventchannel, ,log,"Jun 27, 2026 @ 22:18:00.943",EventChannel,1782623880.937946,"Jun 27, 2026 @ 22:18:00.943", , , , , , , , , , , , , , , , , , , , , , , , , ,1014, ,0x4000000010000000,{1c95126e-7eea-49a9-a3fe-a378b03ddb4d},3,System,0,"""Name resolution for the name config.nos.avast.com. timed out after none of the configured DNS servers responded.""",0,2026-06-25T02:43:16.0224641Z,12420,2804,DESKTOP-EEL8CND,1014,3084,WARNING,Microsoft-Windows-DNS-Client, , , , , ,128,1700000000000000FE8000000000000000000000000000010B00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,config.nos.avast.com., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,cZapDJ8BLZf6xaoazCXf,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Windows System error event,"[""windows"",""windows_system"",""system_error""]", ,"[""IV_35.7.d""]",109, , , ,61102,"[""4.3""]",windows_eventchannel, ,log,"Jun 27, 2026 @ 22:18:01.206",EventChannel,1782623881.946232,"Jun 27, 2026 @ 22:18:01.206", , , , , , , , , , , , , , , , , , , , ,Unavailable,{ED215C26-C810-49CE-929E-31D7E83A82E9},Unavailable,"\""C:\\Program Files (x86)\\Microsoft\\Copilot\\Application\\mscopilot_proxy.exe\"" -Embedding",2147942852,10001,DCOM,0x8080000000000000,{1B562E86-B7AA-4131-BADC-B6F3A001407E},2,System,0,"""Unable to start a DCOM Server: {ED215C26-C810-49CE-929E-31D7E83A82E9} as Unavailable/Unavailable. The error:
""2147942852""
Happened while starting this command:
""C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot_proxy.exe"" -Embedding""",0,2026-06-26T00:38:49.2277160Z,12481,13768,DESKTOP-EEL8CND,0,760,ERROR,Microsoft-Windows-DistributedCOM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,c5apDJ8BLZf6xaoa0CXM,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Name resolution for the name config.nos.avast.com. timed out,"[""windows"",""windows_system""]", , ,105, , , ,61109, ,windows_eventchannel, ,log,"Jun 27, 2026 @ 22:18:01.322",EventChannel,1782623881.950722,"Jun 27, 2026 @ 22:18:01.322", , , , , , , , , , , , , , , , , , , , , , , , , ,1014, ,0x4000000010000000,{1c95126e-7eea-49a9-a3fe-a378b03ddb4d},3,System,0,"""Name resolution for the name config.nos.avast.com. timed out after none of the configured DNS servers responded.""",0,2026-06-26T01:14:15.0365670Z,12506,13016,DESKTOP-EEL8CND,1014,3084,WARNING,Microsoft-Windows-DNS-Client, , , , , ,128,1700000000000000FE8000000000000000000000000000010B00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,config.nos.avast.com., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,fZapDJ8BLZf6xaoa1CWe,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Logon Failure - Unknown user or bad password,"[""windows"",""windows_security"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",3,"[""Account Access Removal""]","[""T1531""]","[""Impact""]",60122,"[""7.1""]",windows_eventchannel, ,log,"Jun 27, 2026 @ 22:18:03.186",EventChannel,1782623883.979290,"Jun 27, 2026 @ 22:18:03.186", , , , , , , , , , , , , , , , , , , , , , , , , ,4625, ,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account failed to log on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		
	Account Domain:		

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC0000064

Process Information:
	Caller Process ID:	0x0
	Caller Process Name:	-

Network Information:
	Workstation Name:	-
	Source Network Address:	192.168.1.12
	Source Port:		53686

Detailed Authentication Information:
	Logon Process:		NtLmSsp 
	Authentication Package:	NTLM
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,2026-06-24T03:32:18.9524483Z,274523,23436,DESKTOP-EEL8CND,12544,968,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing, , , , , , , , , , , , ,0x0, , , ,192.168.1.12,NTLM, , ,NtLmSsp, , ,0, ,S-1-0-0,0x0, ,53686, ,S-1-0-0, ,3, , ,0xc0000064,%%2313,0xc000006d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,7papDJ8BLZf6xaoasSSW,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Windows System error event,"[""windows"",""windows_system"",""system_error""]", ,"[""IV_35.7.d""]",82, , , ,61102,"[""4.3""]",windows_eventchannel, ,log,"Jun 27, 2026 @ 22:17:53.415",EventChannel,1782623873.642185,"Jun 27, 2026 @ 22:17:53.415", , , , , , , , , , , , , , , , , , , , ,Unavailable,{ED215C26-C810-49CE-929E-31D7E83A82E9},Unavailable,"\""C:\\Program Files (x86)\\Microsoft\\Copilot\\Application\\mscopilot_proxy.exe\"" -Embedding",2147942852,10001,DCOM,0x8080000000000000,{1B562E86-B7AA-4131-BADC-B6F3A001407E},2,System,0,"""Unable to start a DCOM Server: {ED215C26-C810-49CE-929E-31D7E83A82E9} as Unavailable/Unavailable. The error:
""2147942852""
Happened while starting this command:
""C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot_proxy.exe"" -Embedding""",0,2026-06-16T02:47:47.3637165Z,11172,18844,DESKTOP-EEL8CND,0,760,ERROR,Microsoft-Windows-DistributedCOM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,8JapDJ8BLZf6xaoasSSW,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Windows System error event,"[""windows"",""windows_system"",""system_error""]", ,"[""IV_35.7.d""]",84, , , ,61102,"[""4.3""]",windows_eventchannel, ,log,"Jun 27, 2026 @ 22:17:53.450",EventChannel,1782623873.646675,"Jun 27, 2026 @ 22:17:53.450", , , , , , , , , , , , , , , , , , , , ,Unavailable,{ED215C26-C810-49CE-929E-31D7E83A82E9},Unavailable,"\""C:\\Program Files (x86)\\Microsoft\\Copilot\\Application\\mscopilot_proxy.exe\"" -Embedding",2147942852,10001,DCOM,0x8080000000000000,{1B562E86-B7AA-4131-BADC-B6F3A001407E},2,System,0,"""Unable to start a DCOM Server: {ED215C26-C810-49CE-929E-31D7E83A82E9} as Unavailable/Unavailable. The error:
""2147942852""
Happened while starting this command:
""C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot_proxy.exe"" -Embedding""",0,2026-06-16T02:50:46.3912657Z,11174,16396,DESKTOP-EEL8CND,0,760,ERROR,Microsoft-Windows-DistributedCOM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,9ZapDJ8BLZf6xaoasSSW,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Windows System error event,"[""windows"",""windows_system"",""system_error""]", ,"[""IV_35.7.d""]",87, , , ,61102,"[""4.3""]",windows_eventchannel, ,log,"Jun 27, 2026 @ 22:17:53.936",EventChannel,1782623873.664403,"Jun 27, 2026 @ 22:17:53.936", , , , , , , , , , , , , , , , , , , , ,Unavailable,{ED215C26-C810-49CE-929E-31D7E83A82E9},Unavailable,"\""C:\\Program Files (x86)\\Microsoft\\Copilot\\Application\\mscopilot_proxy.exe\"" -Embedding",2147942852,10001,DCOM,0x8080000000000000,{1B562E86-B7AA-4131-BADC-B6F3A001407E},2,System,0,"""Unable to start a DCOM Server: {ED215C26-C810-49CE-929E-31D7E83A82E9} as Unavailable/Unavailable. The error:
""2147942852""
Happened while starting this command:
""C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot_proxy.exe"" -Embedding""",0,2026-06-16T05:03:33.3000328Z,11199,10580,DESKTOP-EEL8CND,0,760,ERROR,Microsoft-Windows-DistributedCOM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,9papDJ8BLZf6xaoasSSW,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Windows System error event,"[""windows"",""windows_system"",""system_error""]", ,"[""IV_35.7.d""]",88, , , ,61102,"[""4.3""]",windows_eventchannel, ,log,"Jun 27, 2026 @ 22:17:53.950",EventChannel,1782623873.666648,"Jun 27, 2026 @ 22:17:53.950", , , , , , , , , , , , , , , , , , , , ,Unavailable,{ED215C26-C810-49CE-929E-31D7E83A82E9},Unavailable,"\""C:\\Program Files (x86)\\Microsoft\\Copilot\\Application\\mscopilot_proxy.exe\"" -Embedding",2147942852,10001,DCOM,0x8080000000000000,{1B562E86-B7AA-4131-BADC-B6F3A001407E},2,System,0,"""Unable to start a DCOM Server: {ED215C26-C810-49CE-929E-31D7E83A82E9} as Unavailable/Unavailable. The error:
""2147942852""
Happened while starting this command:
""C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot_proxy.exe"" -Embedding""",0,2026-06-16T05:03:33.3000328Z,11200,10580,DESKTOP-EEL8CND,0,760,ERROR,Microsoft-Windows-DistributedCOM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,95apDJ8BLZf6xaoasSSW,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,3, , , ,Software protection service scheduled successfully.,"[""windows"",""windows_application""]", , ,92, , , ,60642, ,windows_eventchannel, ,log,"Jun 27, 2026 @ 22:17:54.023",EventChannel,1782623874.668893,"Jun 27, 2026 @ 22:17:54.023", , , , , , , , , , , , , , , , , , , , , , , , , ,16384,Software Protection Platform Service,0x80000000000000,{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156},4,Application,0,"""Successfully scheduled Software Protection service for re-start at 2126-06-01T21:53:19Z. Reason: RulesEngine.""",0,2026-06-25T21:53:19.3897005Z,7979,0,DESKTOP-EEL8CND,0,0,INFORMATION,Microsoft-Windows-Security-SPP, , , , ,"2126-06-01T21:53:19Z, RulesEngine", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.06.28,'-papDJ8BLZf6xaoasSSW,1,1,192.168.56.104,WindowsAgent1,001,wazuh-server,false,5, , , ,Windows System error event,"[""windows"",""windows_system"",""system_error""]", ,"[""IV_35.7.d""]",91, , , ,61102,"[""4.3""]",windows_eventchannel, ,log,"Jun 27, 2026 @ 22:17:54.208",EventChannel,1782623874.674975,"Jun 27, 2026 @ 22:17:54.208", , , , , , , , , , , , , , , , , , , , ,Unavailable,{ED215C26-C810-49CE-929E-31D7E83A82E9},Unavailable,"\""C:\\Program Files (x86)\\Microsoft\\Copilot\\Application\\mscopilot_proxy.exe\"" -Embedding",2147942852,10001,DCOM,0x8080000000000000,{1B562E86-B7AA-4131-BADC-B6F3A001407E},2,System,0,"""Unable to start a DCOM Server: {ED215C26-C810-49CE-929E-31D7E83A82E9} as Unavailable/Unavailable. The error:
""2147942852""
Happened while starting this command:
""C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot_proxy.exe"" -Embedding""",0,2026-06-16T06:21:38.6688036Z,11216,12788,DESKTOP-EEL8CND,0,760,ERROR,Microsoft-Windows-DistributedCOM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
